State,District,Date,Level (m)
Tamil Nadu, Tiruvannamalai,4/5/2023,1.51
Tamil Nadu, Tiruvannamalai,4/6/2023,1.51
Tamil Nadu, Tiruvannamalai,4/7/2023,1.51
Tamil Nadu, Tiruvannamalai,4/8/2023,1.51
Tamil Nadu, Tiruvannamalai,4/9/2023,1.51
Tamil Nadu, Tiruvannamalai,4/10/2023,1.52
Tamil Nadu, Tiruvannamalai,4/11/2023,1.52
Tamil Nadu, Tiruvannamalai,4/12/2023,1.52
Tamil Nadu, Tiruvannamalai,1/1/2023,1.52
Tamil Nadu, Tiruvannamalai,1/2/2023,1.52
Tamil Nadu, Tiruvannamalai,1/3/2023,1.52
Tamil Nadu,Thoothukudi,1/4/2023,1.53
Tamil Nadu,Thoothukudi,1/5/2023,1.53
Tamil Nadu,Thoothukudi,1/6/2023,1.53
Tamil Nadu,Thoothukudi,1/7/2023,1.53
Tamil Nadu,Thoothukudi,1/8/2023,1.53
Tamil Nadu,Thoothukudi,1/9/2023,1.53
Tamil Nadu,Thoothukudi,1/10/2023,1.54
Tamil Nadu,Thoothukudi,1/11/2023,1.54
Tamil Nadu,Thoothukudi,1/12/2023,1.54
Tamil Nadu,Thoothukudi,1/13/2023,1.54
Tamil Nadu,Thoothukudi,1/14/2023,1.54
Tamil Nadu,Thoothukudi,1/15/2023,1.54
Tamil Nadu,Thoothukudi,1/16/2023,1.55
Tamil Nadu,Thoothukudi,1/17/2023,1.55
Tamil Nadu,Thoothukudi,1/18/2023,1.55
Tamil Nadu,Thoothukudi,1/19/2023,1.55
Tamil Nadu,Thoothukudi,1/20/2023,1.55
Tamil Nadu,Thoothukudi,1/21/2023,1.56
Tamil Nadu,Thoothukudi,1/22/2023,1.56
Tamil Nadu,Thoothukudi,1/23/2023,1.56
Tamil Nadu,Thoothukudi,1/24/2023,1.56
Tamil Nadu,Thoothukudi,1/25/2023,1.56
Tamil Nadu,Thoothukudi,1/26/2023,1.55
Tamil Nadu,Thoothukudi,1/27/2023,1.55
Tamil Nadu,Thoothukudi,1/28/2023,1.55
Tamil Nadu,Thoothukudi,1/29/2023,1.55
Tamil Nadu,Thoothukudi,1/30/2023,1.55
Tamil Nadu,Thoothukudi,1/31/2023,1.55
Tamil Nadu,Thoothukudi,2/1/2023,1.55
Tamil Nadu,Thoothukudi,2/2/2023,1.55
Tamil Nadu,Thoothukudi,2/3/2023,1.55
Tamil Nadu,Thoothukudi,2/4/2023,1.55
Tamil Nadu,Thoothukudi,2/5/2023,1.55
Tamil Nadu,Thoothukudi,2/6/2023,1.55
Tamil Nadu,Thoothukudi,2/7/2023,1.55
Tamil Nadu,Thoothukudi,2/8/2023,1.56
Tamil Nadu,Thoothukudi,2/9/2023,1.58
Tamil Nadu,Thoothukudi,2/10/2023,1.59
Tamil Nadu,Thoothukudi,2/11/2023,1.53
Tamil Nadu,Thoothukudi,2/12/2023,1.53
Tamil Nadu,Thoothukudi,2/13/2023,1.53
Tamil Nadu,Thoothukudi,2/14/2023,1.53
Tamil Nadu,Thoothukudi,2/15/2023,1.53
Tamil Nadu,Thoothukudi,2/16/2023,1.54
Tamil Nadu,Thoothukudi,2/17/2023,1.54
Tamil Nadu,Thoothukudi,2/18/2023,1.54
Tamil Nadu,Thoothukudi,2/19/2023,1.54
Tamil Nadu,Thoothukudi,2/20/2023,1.54
Tamil Nadu,Thoothukudi,2/21/2023,1.54
Tamil Nadu,Thoothukudi,2/22/2023,1.54
Tamil Nadu,Thoothukudi,2/23/2023,1.54
Tamil Nadu,Thoothukudi,2/24/2023,1.54
Tamil Nadu,Thoothukudi,2/25/2023,1.54
Tamil Nadu,Thoothukudi,2/26/2023,1.55
Tamil Nadu,Thoothukudi,2/27/2023,1.55
Tamil Nadu,Thoothukudi,2/28/2023,1.55
Tamil Nadu,Thoothukudi,3/1/2023,1.55
Tamil Nadu,Thoothukudi,3/2/2023,1.55
Tamil Nadu,Thoothukudi,3/3/2023,1.56
Tamil Nadu,Thoothukudi,3/4/2023,1.56
Tamil Nadu,Thoothukudi,3/5/2023,1.56
Tamil Nadu,Thoothukudi,3/6/2023,1.56
Tamil Nadu,Thoothukudi,3/7/2023,1.57
Tamil Nadu,Thoothukudi,3/8/2023,1.57
Tamil Nadu,Thoothukudi,3/9/2023,1.57
Tamil Nadu,Thoothukudi,3/10/2023,1.57
Tamil Nadu,Thoothukudi,3/11/2023,1.57
Tamil Nadu,Thoothukudi,3/12/2023,1.58
Tamil Nadu,Thoothukudi,3/13/2023,1.58
Tamil Nadu,Thoothukudi,3/14/2023,1.58
Tamil Nadu,Thoothukudi,3/15/2023,1.59
Tamil Nadu,Thoothukudi,3/16/2023,1.59
Tamil Nadu,Thoothukudi,3/17/2023,1.6
Tamil Nadu,Thoothukudi,3/18/2023,1.6
Tamil Nadu,Thoothukudi,3/19/2023,1.61
Tamil Nadu,Thoothukudi,3/20/2023,1.62
Tamil Nadu,Thoothukudi,3/21/2023,1.62
Tamil Nadu,Thoothukudi,3/22/2023,1.63
Tamil Nadu,Thoothukudi,3/23/2023,1.64
Tamil Nadu,Thoothukudi,3/24/2023,1.65
Tamil Nadu,Thoothukudi,3/25/2023,1.66
Tamil Nadu,Thoothukudi,3/26/2023,1.66
Tamil Nadu,Thoothukudi,3/27/2023,1.66
Tamil Nadu,Thoothukudi,3/28/2023,1.66
Tamil Nadu,Thoothukudi,3/29/2023,1.68
Tamil Nadu,Thoothukudi,3/30/2023,1.63
Tamil Nadu,Thoothukudi,3/31/2023,1.64
Tamil Nadu,Thoothukudi,4/1/2023,1.63
Tamil Nadu,Thoothukudi,4/2/2023,1.6
Tamil Nadu,Thoothukudi,4/3/2023,1.6
Tamil Nadu,Thoothukudi,4/4/2023,1.61
Tamil Nadu,Thoothukudi,4/5/2023,1.61
Tamil Nadu,Thoothukudi,4/6/2023,1.62
Tamil Nadu,Thoothukudi,4/7/2023,1.62
Tamil Nadu,Thoothukudi,4/8/2023,1.63
Tamil Nadu,Thoothukudi,4/9/2023,1.64
Tamil Nadu,Thoothukudi,4/10/2023,1.65
Tamil Nadu,Thoothukudi,4/11/2023,1.66
Tamil Nadu,Thoothukudi,4/12/2023,1.67
Tamil Nadu,Thoothukudi,1/1/2023,1.68
Tamil Nadu,Thoothukudi,1/2/2023,1.69
Tamil Nadu,Thoothukudi,1/3/2023,1.7
Tamil Nadu,Thoothukudi,1/4/2023,1.71
Tamil Nadu,Thoothukudi,1/5/2023,1.72
Tamil Nadu,Thoothukudi,1/6/2023,1.73
Tamil Nadu,Thoothukudi,1/7/2023,1.74
Tamil Nadu,Thoothukudi,1/8/2023,1.76
Tamil Nadu,Thoothukudi,1/9/2023,1.79
Tamil Nadu,Thoothukudi,1/10/2023,1.83
Tamil Nadu,Thoothukudi,1/11/2023,1.88
Tamil Nadu,Thoothukudi,1/12/2023,1.94
Tamil Nadu,Thoothukudi,1/13/2023,2
Tamil Nadu,Thoothukudi,1/14/2023,2.07
Tamil Nadu,Thoothukudi,1/15/2023,2.15
Tamil Nadu,Thoothukudi,1/16/2023,2.22
Tamil Nadu,Thoothukudi,1/17/2023,2.02
Tamil Nadu,Thoothukudi,1/18/2023,1.93
Tamil Nadu,Thoothukudi,1/19/2023,1.85
Tamil Nadu,Thoothukudi,1/20/2023,1.63
Tamil Nadu,Thoothukudi,1/21/2023,1.55
Tamil Nadu,Thoothukudi,1/22/2023,1.55
Tamil Nadu,Thoothukudi,1/23/2023,1.55
Tamil Nadu,Thoothukudi,1/24/2023,1.56
Tamil Nadu,Thoothukudi,1/25/2023,1.57
Tamil Nadu,Thoothukudi,1/26/2023,1.55
Tamil Nadu,Thoothukudi,1/27/2023,1.51
Tamil Nadu,Thoothukudi,1/28/2023,1.52
Tamil Nadu,Thoothukudi,1/29/2023,1.52
Tamil Nadu,Thoothukudi,1/30/2023,1.52
Tamil Nadu,Thoothukudi,1/31/2023,1.52
Tamil Nadu,Thoothukudi,2/1/2023,1.52
Tamil Nadu,Thoothukudi,2/2/2023,1.52
Tamil Nadu,Thoothukudi,2/3/2023,1.52
Tamil Nadu,Thoothukudi,2/4/2023,1.52
Tamil Nadu,Thoothukudi,2/5/2023,1.53
Tamil Nadu,Thoothukudi,2/6/2023,1.53
Tamil Nadu,Thoothukudi,2/7/2023,1.53
Tamil Nadu,Thoothukudi,2/8/2023,1.53
Tamil Nadu,Thoothukudi,2/9/2023,1.54
Tamil Nadu,Thoothukudi,2/10/2023,1.54
Tamil Nadu,Thoothukudi,2/11/2023,1.54
Tamil Nadu,Thoothukudi,2/12/2023,1.54
Tamil Nadu,Thoothukudi,2/13/2023,1.53
Tamil Nadu,Thoothukudi,2/14/2023,1.54
Tamil Nadu,Thoothukudi,2/15/2023,1.54
Tamil Nadu,Thoothukudi,2/16/2023,1.56
Tamil Nadu,Thoothukudi,2/17/2023,1.59
Tamil Nadu,Thoothukudi,2/18/2023,1.51
Tamil Nadu,Thoothukudi,2/19/2023,1.5
Tamil Nadu,Thoothukudi,2/20/2023,1.51
Tamil Nadu,Thoothukudi,2/21/2023,1.5
Tamil Nadu,Thoothukudi,2/22/2023,1.49
Tamil Nadu,Thoothukudi,2/23/2023,1.49
Tamil Nadu,Thoothukudi,2/24/2023,1.49
Tamil Nadu,Thoothukudi,2/25/2023,1.49
Tamil Nadu,Thoothukudi,2/26/2023,1.49
Tamil Nadu,Thoothukudi,2/27/2023,1.49
Tamil Nadu,Thoothukudi,2/28/2023,1.49
Tamil Nadu,Thoothukudi,3/1/2023,1.49
Tamil Nadu,Thoothukudi,3/2/2023,1.49
Tamil Nadu,Thoothukudi,3/3/2023,1.49
Tamil Nadu,Thoothukudi,3/4/2023,1.49
Tamil Nadu,Thoothukudi,3/5/2023,1.48
Tamil Nadu,Thoothukudi,3/6/2023,1.49
Tamil Nadu,Thoothukudi,3/7/2023,1.48
Tamil Nadu,Thoothukudi,3/8/2023,1.48
Tamil Nadu,Thoothukudi,3/9/2023,1.48
Tamil Nadu,Thoothukudi,3/10/2023,1.48
Tamil Nadu,Thoothukudi,3/11/2023,1.48
Tamil Nadu,Thoothukudi,3/12/2023,1.48
Tamil Nadu,Thoothukudi,3/13/2023,1.48
Tamil Nadu,Thoothukudi,3/14/2023,1.48
Tamil Nadu,Thoothukudi,3/15/2023,1.48
Tamil Nadu,Thoothukudi,3/16/2023,1.48
Tamil Nadu,Thoothukudi,3/17/2023,1.48
Tamil Nadu,Thoothukudi,3/18/2023,1.48
Tamil Nadu,Thoothukudi,3/19/2023,1.48
Tamil Nadu,Thoothukudi,3/20/2023,1.48
Tamil Nadu,Thoothukudi,3/21/2023,1.48
Tamil Nadu,Thoothukudi,3/22/2023,1.48
Tamil Nadu,Thoothukudi,3/23/2023,1.48
Tamil Nadu,Thoothukudi,3/24/2023,1.48
Tamil Nadu,Thoothukudi,3/25/2023,1.48
Tamil Nadu,Thoothukudi,3/26/2023,1.48
Tamil Nadu,Thoothukudi,3/27/2023,1.48
Tamil Nadu,Thoothukudi,3/28/2023,1.48
Tamil Nadu,Thoothukudi,3/29/2023,1.48
Tamil Nadu,Thoothukudi,3/30/2023,1.48
Tamil Nadu,Thoothukudi,3/31/2023,1.48
Tamil Nadu,Thoothukudi,4/1/2023,1.48
Tamil Nadu,Thoothukudi,4/2/2023,1.48
Tamil Nadu,Thoothukudi,4/3/2023,1.48
Tamil Nadu,Thoothukudi,4/4/2023,1.48
Tamil Nadu,Thoothukudi,4/5/2023,1.48
Tamil Nadu,Thoothukudi,4/6/2023,1.48
Tamil Nadu,Thoothukudi,4/7/2023,1.48
Tamil Nadu,Thoothukudi,4/8/2023,1.48
Tamil Nadu,Thoothukudi,4/9/2023,1.49
Tamil Nadu,Thoothukudi,4/10/2023,1.49
Tamil Nadu,Thoothukudi,4/11/2023,1.49
Tamil Nadu,Thoothukudi,4/12/2023,1.49
Tamil Nadu,Thoothukudi,1/1/2023,1.49
Tamil Nadu,Thoothukudi,1/2/2023,1.49
Tamil Nadu,Thoothukudi,1/3/2023,1.49
Tamil Nadu,Thoothukudi,1/4/2023,1.49
Tamil Nadu,Thoothukudi,1/5/2023,1.49
Tamil Nadu,Thoothukudi,1/6/2023,1.49
Tamil Nadu,Thoothukudi,1/7/2023,1.49
Tamil Nadu,Thoothukudi,1/8/2023,1.49
Tamil Nadu,Thoothukudi,1/9/2023,1.48
Tamil Nadu,Thoothukudi,1/10/2023,1.49
Tamil Nadu,Thoothukudi,1/11/2023,1.49
Tamil Nadu,Thoothukudi,1/12/2023,1.49
Tamil Nadu,Thoothukudi,1/13/2023,1.49
Tamil Nadu,Thoothukudi,1/14/2023,1.49
Tamil Nadu,Thoothukudi,1/15/2023,1.49
Tamil Nadu,Thoothukudi,1/16/2023,1.49
Tamil Nadu,Thoothukudi,1/17/2023,1.49
Tamil Nadu,Thoothukudi,1/18/2023,1.49
Tamil Nadu,Thoothukudi,1/19/2023,1.49
Tamil Nadu,Thoothukudi,1/20/2023,1.49
Tamil Nadu,Thoothukudi,1/21/2023,1.49
Tamil Nadu,Thoothukudi,1/22/2023,1.49
Tamil Nadu,Thoothukudi,1/23/2023,1.49
Tamil Nadu,Thoothukudi,1/24/2023,1.49
Tamil Nadu,Thoothukudi,1/25/2023,1.49
Tamil Nadu,Thoothukudi,1/26/2023,1.49
Tamil Nadu,Thoothukudi,1/27/2023,1.49
Tamil Nadu,Thoothukudi,1/28/2023,1.49
Tamil Nadu,Thoothukudi,1/29/2023,1.49
Tamil Nadu,Thoothukudi,1/30/2023,1.49
Tamil Nadu,Thoothukudi,1/31/2023,1.49
Tamil Nadu,Thoothukudi,2/1/2023,1.49
Tamil Nadu,Thoothukudi,2/2/2023,1.49
Tamil Nadu,Thoothukudi,2/3/2023,1.49
Tamil Nadu,Thoothukudi,2/4/2023,1.49
Tamil Nadu,Thoothukudi,2/5/2023,1.49
Tamil Nadu,Thoothukudi,2/6/2023,1.49
Tamil Nadu,Thoothukudi,2/7/2023,1.49
Tamil Nadu,Thoothukudi,2/8/2023,1.49
Tamil Nadu,Thoothukudi,2/9/2023,1.49
Tamil Nadu,Thoothukudi,2/10/2023,1.49
Tamil Nadu,Thoothukudi,2/11/2023,1.49
Tamil Nadu,Thoothukudi,2/12/2023,1.49
Tamil Nadu,Thoothukudi,2/13/2023,1.49
Tamil Nadu,Thoothukudi,2/14/2023,1.49
Tamil Nadu,Thoothukudi,2/15/2023,1.49
Tamil Nadu,Thoothukudi,2/16/2023,1.49
Tamil Nadu,Thoothukudi,2/17/2023,1.49
Tamil Nadu,Thoothukudi,2/18/2023,1.49
Tamil Nadu,Thoothukudi,2/19/2023,1.49
Tamil Nadu,Thoothukudi,2/20/2023,1.49
Tamil Nadu,Thoothukudi,2/21/2023,1.49
Tamil Nadu,Thoothukudi,2/22/2023,1.49
Tamil Nadu,Thoothukudi,2/23/2023,1.49
Tamil Nadu,Thoothukudi,2/24/2023,1.49
Tamil Nadu,Thoothukudi,2/25/2023,1.49
Tamil Nadu,Thoothukudi,2/26/2023,1.49
Tamil Nadu,Thoothukudi,2/27/2023,1.49
Tamil Nadu,Thoothukudi,2/28/2023,1.48
Tamil Nadu,Thoothukudi,3/1/2023,1.48
Tamil Nadu,Thoothukudi,3/2/2023,1.48
Tamil Nadu,Thoothukudi,3/3/2023,1.48
Tamil Nadu,Thoothukudi,3/4/2023,1.48
Tamil Nadu,Thoothukudi,3/5/2023,1.48
Tamil Nadu,Thoothukudi,3/6/2023,1.48
Tamil Nadu,Thoothukudi,3/7/2023,1.48
Tamil Nadu,Thoothukudi,3/8/2023,1.48
Tamil Nadu,Thoothukudi,3/9/2023,1.48
Tamil Nadu,Thoothukudi,3/10/2023,1.48
Tamil Nadu,Thoothukudi,3/11/2023,1.48
Tamil Nadu,Thoothukudi,3/12/2023,1.49
Tamil Nadu,Thoothukudi,3/13/2023,1.49
Tamil Nadu,Thoothukudi,3/14/2023,1.49
Tamil Nadu,Thoothukudi,3/15/2023,1.49
Tamil Nadu,Thoothukudi,3/16/2023,1.49
Tamil Nadu,Thoothukudi,3/17/2023,1.49
Tamil Nadu,Thoothukudi,3/18/2023,1.49
Tamil Nadu,Thoothukudi,3/19/2023,1.49
Tamil Nadu,Thoothukudi,3/20/2023,1.49
Tamil Nadu,Thoothukudi,3/21/2023,1.49
Tamil Nadu,Thoothukudi,3/22/2023,1.49
Tamil Nadu,Thoothukudi,3/23/2023,1.48
Tamil Nadu,Thoothukudi,3/24/2023,1.48
Tamil Nadu,Thoothukudi,3/25/2023,1.48
Tamil Nadu,Thoothukudi,3/26/2023,1.48
Tamil Nadu,Thoothukudi,3/27/2023,1.48
Tamil Nadu,Thoothukudi,3/28/2023,1.48
Tamil Nadu,Thoothukudi,3/29/2023,1.48
Tamil Nadu,Thoothukudi,3/30/2023,1.48
Tamil Nadu,Thoothukudi,3/31/2023,1.48
Tamil Nadu,Thoothukudi,4/1/2023,1.48
Tamil Nadu,Thoothukudi,4/2/2023,1.48
Tamil Nadu,Thoothukudi,4/3/2023,1.48
Tamil Nadu,Thoothukudi,4/4/2023,1.48
Tamil Nadu,Thoothukudi,4/5/2023,1.48
Tamil Nadu,Thoothukudi,4/6/2023,1.48
Tamil Nadu,Thoothukudi,4/7/2023,1.48
Tamil Nadu,Thoothukudi,4/8/2023,1.48
Tamil Nadu,Thoothukudi,4/9/2023,1.48
Tamil Nadu,Thoothukudi,4/10/2023,1.48
Tamil Nadu,Thoothukudi,4/11/2023,1.48
Tamil Nadu,Thoothukudi,4/12/2023,1.48
Tamil Nadu,Thoothukudi,4/13/2023,1.48
Tamil Nadu,Thoothukudi,4/14/2023,1.48
Tamil Nadu,Thoothukudi,4/15/2023,1.49
Tamil Nadu,Thoothukudi,4/16/2023,1.48
Tamil Nadu,Thoothukudi,4/17/2023,1.48
Tamil Nadu,Thoothukudi,4/18/2023,1.48
Tamil Nadu,Thoothukudi,4/19/2023,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.48
,,,1.48
,,,1.48
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.52
,,,1.52
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.54
,,,1.54
,,,1.55
,,,1.55
,,,1.55
,,,1.55
,,,1.55
,,,1.56
,,,1.56
,,,1.56
,,,1.56
,,,1.57
,,,1.57
,,,1.57
,,,1.58
,,,1.58
,,,1.58
,,,1.59
,,,1.59
,,,1.59
,,,1.59
,,,1.6
,,,1.6
,,,1.6
,,,1.61
,,,1.61
,,,1.62
,,,1.62
,,,1.62
,,,1.63
,,,1.63
,,,1.64
,,,1.64
,,,1.65
,,,1.66
,,,1.67
,,,1.68
,,,1.7
,,,1.72
,,,1.73
,,,1.71
,,,1.68
,,,1.69
,,,1.7
,,,1.72
,,,1.77
,,,1.77
,,,1.81
,,,1.8
,,,1.77
,,,1.72
,,,1.68
,,,1.68
,,,1.76
,,,1.7
,,,1.58
,,,1.53
,,,1.53
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.53
,,,1.52
,,,1.52
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.55
,,,1.55
,,,1.55
,,,1.55
,,,1.56
,,,1.56
,,,1.56
,,,1.56
,,,1.57
,,,1.57
,,,1.57
,,,1.58
,,,1.58
,,,1.58
,,,1.58
,,,1.59
,,,1.59
,,,1.6
,,,1.59
,,,1.59
,,,1.6
,,,1.6
,,,1.61
,,,1.61
,,,1.61
,,,1.62
,,,1.62
,,,1.63
,,,1.63
,,,1.64
,,,1.65
,,,1.65
,,,1.66
,,,1.67
,,,1.68
,,,1.7
,,,1.72
,,,1.75
,,,1.79
,,,1.81
,,,1.81
,,,1.82
,,,1.8
,,,1.74
,,,1.76
,,,1.7
,,,1.69
,,,1.73
,,,1.67
,,,1.69
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.49
,,,1.48
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.5
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.51
,,,1.51
,,,1.5
,,,1.51
,,,1.51
,,,1.51
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.51
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.5
,,,1.51
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.52
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.53
,,,1.54
,,,1.54
,,,1.54
,,,1.54
,,,1.53
,,,1.53
,,,1.54
,,,1.54
,,,1.54
,,,1.52
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.5
,,,1.51
,,,1.51
,,,1.51
,,,1.51
,,,1.5
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.48
,,,1.49
,,,1.48
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.48
,,,1.49
,,,1.48
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
,,,1.49
